Sector_Rank,Ticker,Name,Exchange,Major_Sector,Detailed_Sector,Total_Score,Trend_Score,MeanReversion_Score,Volume_Score,Volatility_Score,Momentum_Score,Confidence,Trend_Strength,MeanReversion_Strength,Volume_Confirmation,Signal_Type,Current_Price,Timestamp,Analysis_Date
1,UHG,"United Homes Group, Inc Class A Common Stock",XNAS,Real Estate,OPERATIVE BUILDERS,0.6224991783853915,0.13649917838539147,0.09999999999999998,0.25,0.0,0.136,1.0,0.48749706566211237,0.3999999999999999,1.0,SHORT,1.6200000047683716,2025-12-26 05:00:00,2025-12-28
2,SOHO,Sotherly Hotels Inc. Common Stock,XNAS,Real Estate,REAL ESTATE INVESTMENT TRUSTS,0.6151569522640692,0.28,0.06113473099878444,0.17316792569045714,0.045823149444665846,0.05503114613016177,0.8787956460915274,1.0,0.24453892399513777,0.7316792569045714,LONG,2.1449999809265137,2025-12-26 05:00:00,2025-12-28
3,CWD,CaliberCos Inc. Class A Common Stock,XNAS,Real Estate,REAL ESTATE,0.5671061092269045,0.23836429358507416,0.0,0.19949341599598547,0.0,0.1292483996458449,0.9101515846098635,0.8513010485181219,0.0,0.9949341599598545,LONG,1.5800000429153442,2025-12-26 05:00:00,2025-12-28
4,LRHC,La Rosa Holding Corp. Common Stock,XNAS,Real Estate,REAL ESTATE AGENTS & MANAGERS (FOR OTHERS),0.46644445192458317,0.20527465641035958,0.0,0.12516979551422358,0.0,0.136,0.6663492170351187,0.7331237728941413,0.0,0.2516979551422357,LONG,0.6919999718666077,2025-12-26 05:00:00,2025-12-28
5,SQFT,"Presidio Property Trust, Inc. Class A Common Stock",XNAS,Real Estate,REAL ESTATE INVESTMENT TRUSTS,0.4415335926191133,0.12774564234978297,0.0,0.25,0.0,0.0637879502693303,0.7307622751701618,0.45623443696351057,0.0,1.0,LONG,3.940000057220459,2025-12-26 05:00:00,2025-12-28
6,FTDR,"Frontdoor, Inc. Common Stock",XNAS,Real Estate,SERVICES-TO DWELLINGS & OTHER BUILDINGS,0.43707193759193275,0.09462209611450655,0.05656303804121132,0.12728027330603373,0.05,0.10860653013018112,0.6243884822741895,0.33793605755180905,0.2262521521648453,0.2728027330603373,SHORT,58.61000061035156,2025-12-26 05:00:00,2025-12-28
7,CHCI,"Comstock Holding Companies, Inc. Class A",XNAS,Real Estate,REAL ESTATE,0.41753653302735,0.11007739522404002,0.0,0.17145913780330999,0.0,0.136,0.6964807614676428,0.39313355437157144,0.0,0.7145913780330998,LONG,10.90999984741211,2025-12-26 05:00:00,2025-12-28
8,CMCT,Creative Media & Community Trust Corporation Common stock,XNAS,Real Estate,REAL ESTATE INVESTMENT TRUSTS,0.39725470442373445,0.14151256005523916,0.0,0.11974214436849526,0.0,0.136,0.5675067206053349,0.5054020001972827,0.0,0.19742144368495254,NEUTRAL,4.510000228881836,2025-12-26 05:00:00,2025-12-28
9,ABNB,"Airbnb, Inc. Class A Common Stock",XNAS,Real Estate,SERVICES-TO DWELLINGS & OTHER BUILDINGS,0.39570416468442976,0.13643892332516316,0.0,0.11799848371821238,0.05,0.09126675764105423,0.6652916638348996,0.4872818690184398,0.0,0.17998483718212377,LONG,136.82000732421875,2025-12-26 05:00:00,2025-12-28
10,UK,Ucommune International Ltd Ordinary Shares,XNAS,Real Estate,Real Estate,0.38924565025977986,0.15824574154832924,0.0,0.10309063989190852,0.0,0.1279092688195421,0.6560652146568283,0.5651633626726044,0.0,0.030906398919085108,SHORT,0.800000011920929,2025-12-26 05:00:00,2025-12-28
11,MRNO,Murano Global Investments PLC Ordinary Shares,XNAS,Real Estate,Real Estate,0.3882726633985391,0.11483424569198193,0.0,0.13743841770655718,0.0,0.136,0.6546752334264844,0.4101223060427926,0.0,0.3743841770655719,LONG,0.6402000188827515,2025-12-26 05:00:00,2025-12-28
12,STRS,Stratus Properties Inc,XNAS,Real Estate,LAND SUBDIVIDERS & DEVELOPERS (NO CEMETERIES),0.38796657874582324,0.14163486238985218,0.0,0.12411940281471505,0.05,0.072212313541256,0.6542379696368903,0.505838794249472,0.0,0.24119402814715046,LONG,24.59000015258789,2025-12-26 05:00:00,2025-12-28
13,WHLR,"Wheeler Real Estate Investment Trust, Inc",XNAS,Real Estate,REAL ESTATE INVESTMENT TRUSTS,0.38765157352545415,0.14946055454313373,0.0,0.1021910189823204,0.0,0.136,0.6537879621792202,0.5337876947969061,0.0,0.021910189823203897,SHORT,1.8700000047683716,2025-12-26 05:00:00,2025-12-28
14,LGIH,"LGI Homes, Inc.",XNAS,Real Estate,OPERATIVE BUILDERS,0.37641573562437014,0.07060032204377187,0.0,0.14335014084099118,0.03499385087335873,0.12747142186624838,0.6377367651776715,0.25214400729918524,0.0,0.4335014084099117,SHORT,43.189998626708984,2025-12-26 05:00:00,2025-12-28
15,FRMI,Fermi Inc. Common Stock,XNAS,Real Estate,REAL ESTATE INVESTMENT TRUSTS,0.3714714981461541,0.11900446514672336,0.0,0.1385376397661486,0.0,0.11392939323328212,0.6306735687802201,0.4250159469525834,0.0,0.38537639766148596,LONG,7.619999885559082,2025-12-26 05:00:00,2025-12-28
16,EXPI,"eXp World Holdings, Inc. Common Stock",XNAS,Real Estate,REAL ESTATE AGENTS & MANAGERS (FOR OTHERS),0.36835164026441863,0.08521662380095725,0.0,0.12458423366974275,0.04837258464516801,0.11017819814855064,0.6262166289491694,0.3043450850034187,0.0,0.24584233669742753,LONG,9.4399995803833,2025-12-26 05:00:00,2025-12-28
17,AFCG,Advanced Flower Capital Inc. Common Stock,XNAS,Real Estate,REAL ESTATE,0.36422988735932077,0.12934574223659323,0.0,0.16709846595418765,0.012003186006451172,0.055782493162088734,0.5203284105133154,0.4619490794164044,0.0,0.6709846595418764,NEUTRAL,3.0999999046325684,2025-12-26 05:00:00,2025-12-28
18,LANDO,Gladstone Land Corporation 6.00% Series B Cumulative Redeemable Preferred Stock,XNAS,Real Estate,REAL ESTATE INVESTMENT TRUSTS,0.35989072780037795,0.15557815045378992,0.0,0.15132478449040074,0.039232950739738544,0.013754842116448793,0.614129611143397,0.5556362516206782,0.0,0.5132478449040074,LONG,18.59000015258789,2025-12-26 05:00:00,2025-12-28
